FileNum,Mileage,Color,AcquistionCost,SalesPrice,SoldOn,MMRAvgValue,Year,MakeName,ModelName,StyleName,AddrZip,TagDisplayName
11258,173432,Green,1300,NULL,16-03-2016,2025,2000,Nissan,Xterra,4dr XE 2WD V6 Auto,92806,NULL
11257,83731,White,15000,17100,16-03-2016,14350,2010,Nissan,370Z,2dr Cpe Manual Touring,92806,NULL
11255,153187,LightBlue,750,1250,16-03-2016,1175,2002,Dodge,Durango,4dr Sport,92806,NULL
11254,119008,LightBlue,1500,3000,16-03-2016,2575,2005,Ford,Freestyle,4dr Wgn SEL,92806,NULL
11252,126442,Gold,750,2350,16-03-2016,1250,2000,Ford,Expedition,"119 WB XLT""",92806,NULL
11251,125184,Gray,2400,3900,16-03-2016,3525,2004,Volvo,XC90,4dr 2.5L Turbo AWD w/Sunroof/3rd,92806,NULL
11249,150000,Black,1500,2650,16-03-2016,3050,2003,Acura,TL,4dr Sdn 3.2L Type S,92806,NULL
11248,135184,Gray,2200,3600,16-03-2016,2825,2007,Hyundai,Elantra,4dr Sdn Auto GLS *Ltd Avail*,92806,NULL
11247,59695,LightBlue,6000,6600,16-03-2016,6250,2012,Nissan,Versa,4dr Sdn CVT 1.6 SV,92806,NULL
11246,165662,Gray,6300,6200,16-03-2016,6000,2007,Honda,Pilot,2WD 4dr EX-L w/Navi,92806,NULL
11243,207837,White,1000,NULL,16-03-2016,1025,1999,Honda,Civic,4dr Sdn LX Auto,92806,NULL
11240,56720,Black,6750,12000,16-03-2016,8750,2006,Lexus,ES 330,4dr Sdn,92806,NULL
11239,89033,LightBlue,4400,5900,16-03-2016,6050,2007,MINI,Cooper Convertible,2dr S,92806,NULL
11236,251216,Brown,2000,3000,16-03-2016,2050,2005,Ford,Expedition,5.4L Eddie Bauer,92806,NULL
11235,123856,Black,5500,6300,16-03-2016,6025,2007,Honda,Element,2WD 4dr AT SC,92806,NULL
11233,16840,Maroon,8900,NULL,16-03-2016,11100,2014,Kia,Forte,4dr Sdn Auto EX,92806,NULL
11227,166732,Black,1150,1700,16-03-2016,1875,2009,Ford,Taurus,4dr Sdn SEL FWD,92806,NULL
11226,174541,Gray,950,1450,16-03-2016,2075,2003,Acura,TL,4dr Sdn 3.2L Type S,92806,NULL
11213,196345,Red,7000,9000,16-03-2016,8850,2007,Toyota,Tacoma,2WD Double 128 V6 AT PreRunner Natl,92806,NULL
11210,143411,Gold,1000,1250,16-03-2016,1375,2002,Land Rover,Discovery Series II,4dr Wgn SE,92806,NULL
11182,29370,Gray,29000,NULL,16-03-2016,28700,2014,Audi,A6,4dr Sdn FrontTrak 2.0T Premium Plus,92806,NULL
11176,106718,Gray,5000,8300,16-03-2016,8825,2007,Infiniti,G35 Sedan,4dr Auto Sport RWD,92806,NULL
11145,263209,White,2000,3800,16-03-2016,0,2005,Ford,Super Duty F-550 DRW,"Reg Cab 141 WB 60"" CA XL""",92806,NULL
11062,101000,Gray,4900,5300,16-03-2016,6150,2006,Mercedes-Benz,CLK-Class,2dr Coupe 3.5L,92806,NULL
11079,145431,Gray,2500,3500,16-03-2016,0,2000,Chevrolet,Express Cargo Van,"1500 135 WB w/YF7""",92806,NULL
8610,140000,White,1000,1500,16-03-2016,775,1995,BMW,3 Series,4dr Sedan 325i,92806,NULL
10140,93582,DarkBlue,5100,5500,16-03-2016,4525,2006,Ford,Explorer,"4dr 114 WB 4.6L XLT 4WD""",92806,NULL
11262,93963,Black,0,5900,16-03-2016,4550,2002,Mercedes-Benz,S-Class,4dr Sdn 4.3L,92806,NULL
11289,151071,Black,2000,2200,23-03-2016,3300,2003,Chevrolet,Tahoe,4dr 1500 LS,92806,Salvage Title
11288,115345,DarkBlue,2850,5100,23-03-2016,4350,2004,Nissan,Murano,4dr SE 2WD V6,92806,NULL
11287,122182,Silver,4700,7200,23-03-2016,5600,2009,Toyota,Corolla,4dr Sdn Auto (Natl),92806,NULL
11286,113512,Gray,3500,5100,23-03-2016,4350,2006,Ford,Escape,4dr 3.0L XLT,92806,NULL
11285,124195,White,7000,8000,23-03-2016,7575,2008,Toyota,RAV4,FWD 4dr 4-cyl 4-Spd AT Ltd (Natl),92806,NULL
11283,199534,Silver,1600,2650,23-03-2016,1475,2004,Dodge,Durango,4dr Limited,92806,NULL
11282,181701,Black,600,1200,23-03-2016,950,2001,Land Rover,Range Rover,4dr Wgn 4.6 HSE,92806,NULL
11281,130804,Black,1300,2600,23-03-2016,2925,2003,BMW,7 Series,745i 4dr Sdn,92806,NULL
11279,216077,Black,750,2000,23-03-2016,1275,2002,Chevrolet,TrailBlazer,4dr 2WD LS,92806,NULL
11270,108368,Gray,6250,6800,23-03-2016,6375,2010,Lincoln,MKZ,4dr Sdn FWD,92806,NULL
11267,62255,White,7500,9100,23-03-2016,8050,2012,Chrysler,200,4dr Sdn Touring,92806,NULL
11265,130284,Silver,0,4100,23-03-2016,3650,2007,Hyundai,Santa Fe,FWD 4dr Auto GLS *Ltd Avail*,95340,NULL
11256,115017,Yellow,1600,3200,23-03-2016,1825,2006,Kia,Rio,4dr Sdn LX Auto,92806,NULL
11182,29370,Gray,29000,NULL,23-03-2016,28700,2014,Audi,A6,4dr Sdn FrontTrak 2.0T Premium Plus,92806,NULL
11006,187692,Brown,0,1250,23-03-2016,575,2003,Ford,Focus,4dr Sdn SE,92806,NULL
11254,119008,LightBlue,1500,2200,23-03-2016,2575,2005,Ford,Freestyle,4dr Wgn SEL,92806,NULL
11291,163588,Black,2500,3700,23-03-2016,4575,2007,Toyota,Camry,4dr Sdn V6 Auto LE (Natl),92806,Frame Damage
11097,88466,Black,500,650,23-03-2016,325,2000,Daewoo,Nubira,4dr Wgn CDX Auto,92806,NULL
11303,95940,Black,0,5600,23-03-2016,3325,2008,Kia,Optima,4dr Sdn I4 Auto LX,92806,NULL
11301,98643,Brown,4200,6700,23-03-2016,4375,2003,Ford,Expedition,5.4L Eddie Bauer,92806,NULL
11296,164756,White,3000,5100,23-03-2016,4475,2006,Toyota,Highlander,4dr 4-Cyl (Natl),92806,NULL
11293,145704,Green,1200,2200,23-03-2016,1425,2003,Ford,Escape,"4dr 103 WB XLS Popular""",92806,NULL
11234,70386,Maroon,13500,NULL,23-03-2016,14250,2013,Kia,Optima,4dr Sdn SX,92806,NULL
11295,76433,Gray,7000,8800,23-03-2016,7350,2009,Nissan,Altima,4dr Sdn I4 CVT 2.5 SL,92806,NULL
11327,121078,Gold,1000,3100,30-03-2016,3125,2000,Mercedes-Benz,S-Class,4dr Sdn 4.3L,92806,NULL
11326,172528,LightBlue,350,550,30-03-2016,550,2005,Hyundai,Sonata,4dr Sdn GL V6 Auto,92806,Airbag Deployed
11325,157800,Green,2000,2600,30-03-2016,3200,2004,Ford,Expedition,4.6L Special Service,92806,Frame Damage
11322,121549,Red,7800,8500,30-03-2016,8700,2008,Nissan,Titan,2WD Crew Cab SWB SE,92806,Frame Damage
11321,80521,White,1500,2900,30-03-2016,3100,2004,Volvo,C70,2dr Conv 2.3L Turbo Manual,92806,Frame Damage
11320,196287,Green,600,NULL,30-03-2016,600,1998,Honda,Civic,2dr Cpe EX Manual,92806,NULL
11278,152813,Gold,2000,2200,30-03-2016,2600,2006,Cadillac,CTS,4dr Sdn 3.6L,92806,NULL
11273,112545,Silver,4500,6100,30-03-2016,4950,2004,Acura,TSX,4dr Sport Sdn Auto,92806,NULL
11268,57107,White,21000,23000,30-03-2016,21200,2010,Jeep,Wrangler Unlimited,4WD 4dr Sahara,92806,NULL
11244,159833,Black,200,750,30-03-2016,175,2003,Saturn,LW,LW-200 Auto,92806,Salvage Title
11243,207837,White,1000,1500,30-03-2016,1025,1999,Honda,Civic,4dr Sdn LX Auto,92806,NULL
11188,159495,Silver,3250,4200,30-03-2016,4025,2001,Lexus,RX 300,4dr SUV,92806,NULL
11110,157470,Yellow,1,NULL,30-03-2016,0,1989,Nissan,240SX,2dr Fastback SE 5-Spd,92806,NULL
11007,103394,Black,2050,2600,30-03-2016,2150,2005,Jaguar,S-TYPE,4dr Sdn V8,92806,NULL
10953,191472,Brown,500,850,30-03-2016,1050,2001,Nissan,Quest,4dr Van SE,92806,NULL
9175,85738,Green,1500,NULL,30-03-2016,0,2001,Mazda,Protege,4dr Sdn ES 2.0L Auto,92806,NULL
11318,125986,White,2800,5100,30-03-2016,3650,2003,Nissan,Murano,4dr SE 2WD V6 CVT Auto w/Options,92806,NULL
11317,78034,Gray,12500,13250,30-03-2016,12250,2011,Mercedes-Benz,C-Class,4dr Sdn C300 Sport RWD,92806,NULL
11313,163247,DarkBlue,4000,4900,30-03-2016,3350,2005,Infiniti,G35 Sedan,G35 4dr Sdn Manual,92806,NULL
11312,213977,Gray,7250,6600,30-03-2016,6050,2008,Lincoln,Navigator L,2WD 4dr,92806,NULL
11311,111065,LightBlue,1000,1200,30-03-2016,1125,2002,Chrysler,PT Cruiser,4dr Wgn Limited,92806,NULL
11310,163932,Gray,1700,1850,30-03-2016,2325,2005,Nissan,Altima,4dr Sdn V6 Auto 3.5 SE,92806,NULL
11309,133424,Black,3750,4300,30-03-2016,4300,2007,Cadillac,SRX,4dr V6,92806,NULL
11307,274261,White,1500,2900,30-03-2016,1250,1999,Lexus,LS 400 Luxury Sdn,4dr Sdn,92806,NULL
11300,135578,Gray,1700,NULL,30-03-2016,2050,2005,Volkswagen,Jetta Sedan A5,4dr 2.5L Auto,92806,NULL
11298,210361,Black,200,600,30-03-2016,675,1996,Honda,Accord Sdn,4dr Sdn EX Manual,92806,NULL
11319,148878,Silver,1800,3600,30-03-2016,2775,2007,Volkswagen,Jetta Sedan,4dr Manual Wolfsburg Edition PZEV,92806,NULL
9799,86500,White,5250,4500,30-03-2016,5125,2004,Jaguar,XJ,4dr Sdn XJR,92806,Frame Damage
11315,131772,White,1500,2000,30-03-2016,1350,2000,Ford,Mustang,2dr Convertible,92806,NULL
11324,116863,Silver,3750,6500,30-03-2016,5150,2007,Jeep,Grand Cherokee,2WD 4dr Laredo,92806,NULL
11329,93067,Silver,3850,6300,30-03-2016,4350,2000,GMC,New Sierra 1500,"4dr Ext Cab 143.5 WB SLE""",92806,NULL
11331,120774,DarkBlue,1350,1800,30-03-2016,1525,2005,Chrysler,PT Cruiser,2dr Convertible,92806,NULL
11332,166554,White,600,1400,30-03-2016,1100,2004,Chevrolet,Cavalier,4dr Sdn LS,92806,NULL
11333,155748,Gray,2650,3700,30-03-2016,2575,2006,Scion,tC,3dr HB Auto (Natl),92806,NULL
11338,168752,LightBlue,3250,4200,30-03-2016,4450,2004,Toyota,Highlander,4dr 4-Cyl (Natl),92806,NULL
11342,178206,White,1800,NULL,30-03-2016,1675,2007,Kia,Optima,4dr Sdn V6 Auto EX,92806,NULL
11341,121436,White,6600,7500,30-03-2016,7725,2010,Ford,Mustang,2dr Cpe V6,92806,Frame Damage
11340,121982,White,7300,8300,30-03-2016,7550,2008,Jeep,Commander,RWD 4dr Limited,92806,NULL
11335,200006,White,500,1300,30-03-2016,925,1999,Ford,Mustang,2dr Cpe,92806,NULL
11336,231584,Green,300,700,30-03-2016,950,1999,Honda,Civic,4dr Sdn LX Manual,92806,NULL
9879,112034,Black,4800,4100,30-03-2016,4000,2005,Toyota,Camry,4dr Sdn STD Manual (Natl),92806,Frame Damage
11314,101771,Black,8000,7750,30-03-2016,7150,2008,Hyundai,Santa Fe,FWD 4dr Auto SE,92806,NULL
11356,181322,Maroon,1000,1600,06-04-2016,1675,2006,Ford,Fusion,4dr Sdn I4 S,92806,NULL
11355,98192,DarkBlue,2200,NULL,06-04-2016,2650,2004,Volkswagen,New Beetle Convertible,2dr Convertible GLS Auto,92806,NULL
11353,180367,White,4500,6300,06-04-2016,4725,2005,Chevrolet,Silverado 1500,"Crew Cab 143.5 WB LS""",92806,NULL
11352,100271,Black,4600,5100,06-04-2016,4600,2010,Kia,Forte,4dr Sdn Auto EX,92806,NULL
11351,196143,Yellow,900,1700,06-04-2016,1000,2001,Subaru,Forester,4dr S Manual,92806,NULL
11349,141709,Tan,3600,5900,06-04-2016,4475,2005,Honda,CR-V,2WD LX AT,92806,NULL
11348,122191,Silver,2600,3500,06-04-2016,2625,2008,Dodge,Avenger,4dr Sdn SE FWD *Ltd Avail*,92806,Frame Damage
11347,50376,White,18000,19300,06-04-2016,18350,2013,Ford,Edge,4dr SEL FWD,92806,NULL
11343,149659,Silver,8000,9800,06-04-2016,8600,2005,Lexus,GX 470,4dr SUV 4WD,92806,NULL
11339,226370,White,200,500,06-04-2016,575,1998,Nissan,Altima,4dr Sdn GXE Auto,92806,NULL
11330,39803,White,5200,8500,06-04-2016,8100,2006,Chevrolet,Express Cargo Van,"1500 135 WB RWD""",95051,NULL
11323,71203,LightBlue,0,2700,06-04-2016,1250,1995,Ford,Mustang,2dr Coupe GT,95051,NULL
11320,196287,Green,600,550,06-04-2016,600,1998,Honda,Civic,2dr Cpe EX Manual,92806,NULL
11305,136833,DarkBlue,7000,8400,06-04-2016,7850,2012,Toyota,Prius,5dr HB Two (Natl),92806,NULL
11300,135578,Gray,1700,2750,06-04-2016,2050,2005,Volkswagen,Jetta Sedan A5,4dr 2.5L Auto,92806,NULL
11297,223056,Brown,500,625,06-04-2016,650,1998,Honda,Civic,4dr Sdn LX Auto,92806,NULL
11294,175181,DarkBlue,7500,8700,06-04-2016,7050,2005,Toyota,Tacoma,"Access X-Runner 127 V6 Man (Natl)""",92806,NULL
11280,65658,Tan,7000,9200,06-04-2016,8925,2012,Nissan,Altima,4dr Sdn I4 CVT 2.5 S,92806,NULL
11277,173650,Gold,7500,NULL,06-04-2016,10150,2006,Ford,Super Duty F-250,"Crew Cab 156 XL 4WD""",92806,NULL
11244,159833,Black,200,600,06-04-2016,175,2003,Saturn,LW,LW-200 Auto,92806,Salvage Title
11133,140562,DarkBlue,2700,4700,06-04-2016,4900,2006,Ford,Explorer,"4dr 114 WB 4.0L XLT""",92806,Frame Damage
11370,214795,Tan,4000,5800,06-04-2016,5450,2003,Toyota,Tacoma,XtraCab PreRunner Auto (Natl),92806,NULL
11366,117609,White,2300,4000,06-04-2016,2325,2005,Volkswagen,Jetta Sedan A5,4dr 2.5L Auto,92806,NULL
11367,133133,White,5400,6500,06-04-2016,5425,2004,Chevrolet,Avalanche,"1500 5dr Crew Cab 130 WB""",92806,NULL
11369,177674,Black,1250,2400,06-04-2016,2550,2004,Toyota,Avalon,4dr Sdn XL w/Bucket Seats (Natl),92806,NULL
11358,109130,Gold,2000,2500,06-04-2016,1025,1998,Toyota,Camry,4dr Sdn LE Auto,92806,NULL
11304,181484,Green,200,1100,06-04-2016,1000,2001,Isuzu,Rodeo,4dr LS 3.2L Auto,92806,NULL
11359,104097,Silver,5000,5600,06-04-2016,3500,2005,Toyota,Camry,4dr Sdn LE Auto (Natl),92806,NULL
11379,65561,White,4500,6400,06-04-2016,4750,2007,MINI,Cooper Hardtop,2dr Cpe,92806,NULL
11065,176326,Gray,2250,2400,10-02-2016,2000,2005,Honda,Civic Cpe,LX AT SSRS,92806,NULL
11404,135571,Silver,800,1800,13-04-2016,1950,2003,Nissan,Maxima,4dr Sdn SE Auto,92806,NULL
11403,107828,Black,1200,2100,13-04-2016,1875,2001,Honda,Civic,2dr Cpe EX Auto,92806,Frame Damage
11402,116312,Tan,900,1750,13-04-2016,1850,2003,Mazda,Protege,4dr Sdn DX Auto,92806,NULL
11401,132661,Silver,1600,2900,13-04-2016,2950,2006,Mazda,Tribute,3.0L Auto s,92806,NULL
11400,137603,Silver,750,1300,13-04-2016,1050,2000,Chevrolet,Blazer,2dr LS,92806,NULL
11398,147730,Silver,2600,3800,13-04-2016,3100,2004,Toyota,Sienna,5dr CE FWD 7-Passenger (Natl),92806,NULL
11397,124714,Black,2200,5200,13-04-2016,4675,2005,Dodge,Durango,4dr Limited,92806,NULL
11396,105691,Silver,4000,5800,13-04-2016,3825,2005,Toyota,Camry,4dr Sdn STD Auto (Natl),92806,NULL
11395,133745,Black,11250,11750,13-04-2016,10200,2006,Ford,F-150,"SuperCrew 139 XLT 4WD""",92806,NULL
11394,103560,Gray,6500,NULL,13-04-2016,7325,2008,Toyota,Camry Solara,2dr Conv V6 Auto SE (Natl),92806,NULL
11393,151255,Brown,10750,12000,13-04-2016,11650,2007,Toyota,Tacoma,2WD Double 128 V6 AT PreRunner Natl,92806,NULL
11392,87356,Green,3600,4300,13-04-2016,3950,2008,Ford,Focus,4dr Sdn SE,92806,NULL
11390,202403,Gold,1200,1500,13-04-2016,1175,2002,Honda,Civic,4dr Sdn LX Auto,92806,NULL
11388,132047,Gold,1200,NULL,13-04-2016,1150,2000,Chevrolet,Blazer,4dr 4WD LS,92806,NULL
11387,138237,Black,3000,NULL,13-04-2016,3350,2004,Honda,Civic,3dr HB Si Manual,92806,NULL
11385,196822,Silver,500,1000,13-04-2016,800,2001,Honda,Accord Sdn,VP Auto,92806,NULL
11384,151204,White,500,1150,13-04-2016,1300,2004,Volvo,V70,2.5L Turbo,92806,NULL
11383,103681,Black,5000,6600,13-04-2016,5725,2006,Jeep,Grand Cherokee,4dr Laredo 4WD,92806,NULL
11382,93346,White,4000,6000,13-04-2016,0,2007,Mercedes-Benz,C-Class,4dr Sdn 3.5L Sport RWD,92806,NULL
11377,101494,Red,3000,4000,13-04-2016,2850,2012,FIAT,500,2dr HB Pop,92806,NULL
11375,79995,Black,4000,6000,13-04-2016,5700,2008,Dodge,Ram 1500,"2WD Reg Cab 120.5 ST""",92806,NULL
11374,178997,Black,3300,3900,13-04-2016,4350,2003,Lexus,RX 300,4dr SUV,92806,NULL
11373,131000,Black,6000,7500,13-04-2016,5675,2008,BMW,3 Series,4dr Sdn 335xi AWD,92806,NULL
11372,125000,Black,2550,3300,13-04-2016,3025,2003,Infiniti,M45,4dr Sdn,92806,NULL
11363,56355,White,8000,9000,13-04-2016,8825,2013,Hyundai,Elantra,4dr Sdn Man GLS (Alabama Plant),92806,NULL
11362,17437,Silver,16500,17900,13-04-2016,17300,2015,Honda,Accord Sedan,4dr I4 CVT LX,92806,NULL
11360,173056,White,2000,2500,13-04-2016,1900,2003,BMW,3 Series,325i 4dr Sdn RWD,92806,NULL
11357,250744,Black,200,700,13-04-2016,650,1996,Honda,Accord Cpe,2dr Cpe LX Auto,92806,NULL
11354,82626,Gray,2200,2600,13-04-2016,3100,2007,Hyundai,Tiburon,2dr Cpe I4 Manual GS,92806,Frame Damage
11355,98192,DarkBlue,2200,3400,13-04-2016,2650,2004,Volkswagen,New Beetle Convertible,2dr Convertible GLS Auto,92806,NULL
11342,178206,White,1800,2100,13-04-2016,1675,2007,Kia,Optima,4dr Sdn V6 Auto EX,92806,NULL
11334,49394,DarkBlue,3000,4000,13-04-2016,2200,2004,Saturn,VUE,4dr FWD Auto V6,92806,NULL
11325,157800,Green,2000,NULL,13-04-2016,3200,2004,Ford,Expedition,4.6L Special Service,92806,Frame Damage
11324,116863,Silver,3750,6500,13-04-2016,5150,2007,Jeep,Grand Cherokee,2WD 4dr Laredo,92806,NULL
11321,80521,White,1500,3200,13-04-2016,3100,2004,Volvo,C70,2dr Conv 2.3L Turbo Manual,92806,Frame Damage
11311,111065,LightBlue,1000,NULL,13-04-2016,1125,2002,Chrysler,PT Cruiser,4dr Wgn Limited,92806,NULL
11389,135000,Gray,5700,8100,13-04-2016,7175,2012,Honda,Civic Cpe,2dr Auto LX,92806,NULL
11300,135578,Gray,1700,2200,13-04-2016,2050,2005,Volkswagen,Jetta Sedan A5,4dr 2.5L Auto,92806,NULL
11264,106489,Red,4900,NULL,13-04-2016,5025,2008,Chevrolet,Impala,4dr Sdn SS,92806,NULL
11409,129977,Gray,5000,6200,13-04-2016,5250,2009,Toyota,Corolla,4dr Sdn Man (Natl),92806,NULL
11345,190000,White,2500,7400,13-04-2016,0,2008,Ford,Super Duty F-350 DRW,"2WD Reg Cab 165 WB 84"" CA XL""",92806,NULL
11344,149277,Green,500,1500,13-04-2016,850,2004,Saturn,L-Series,L300 1 4dr Sdn,92806,NULL
11420,180511,Black,1350,1900,13-04-2016,1675,2004,Nissan,Maxima,4dr Sdn SE Auto,92806,NULL
11419,100879,White,3100,3400,13-04-2016,3250,2007,Nissan,Versa,5dr HB I4 Auto 1.8 S,92806,NULL
11417,107525,Black,5000,5900,13-04-2016,5375,2008,Toyota,Prius,5dr HB (Natl),92806,NULL
11418,156545,DarkBlue,2300,2600,13-04-2016,2425,2003,Toyota,Corolla,4dr Sdn CE Manual (Natl),95051,NULL
11423,111454,Purple,5400,6000,13-04-2016,4175,2012,Nissan,Sentra,4dr Sdn I4 CVT 2.0 S,92806,NULL
11416,95726,Gold,11500,12200,13-04-2016,10150,2008,Honda,Pilot,4WD 4dr EX-L,92806,NULL
11450,126872,Black,1600,2600,20-04-2016,1625,2000,Honda,Accord Sdn,4dr Sdn EX Auto V6 W/Leather,92806,NULL
11448,104031,white,3350,3900,20-04-2016,0,2003,Ford,F-150,"SuperCrew 139 XLT""",92806,Salvage Title
11447,82471,white,4200,5400,20-04-2016,4050,2006,Lincoln,Zephyr,4dr Sdn,92806,NULL
11446,226260,silver,150,600,20-04-2016,425,1999,Mercury,Grand Marquis,4dr Sdn GS,92806,NULL
11441,154808,black,5000,4900,20-04-2016,5000,2008,Ford,Edge,4dr SEL FWD,92806,NULL
11427,199545,DarkBlue,500,1350,20-04-2016,525,2005,Chevrolet,Uplander,4dr Ext WB FWD LS,92806,NULL
11426,154898,Gray,1400,2900,20-04-2016,1925,2005,Nissan,Altima,4dr Sdn I4 Auto 2.5 S,92806,NULL
11425,121423,Red,3000,3350,20-04-2016,3625,2007,Toyota,Camry Solara,2dr Cpe I4 Manual SE (Natl),92806,NULL
11424,227182,Black,650,900,20-04-2016,800,2001,Ford,Expedition,"119 WB XLT""",92806,TMU
11414,147691,Black,1200,2000,20-04-2016,1000,1999,Mercedes-Benz,M-Class,4dr AWD 4.3L,92806,NULL
11411,123656,LightBlue,5000,NULL,20-04-2016,5050,2008,Toyota,Prius,5dr HB (Natl),92806,NULL
11407,152265,White,3100,4700,20-04-2016,3575,2002,Chevrolet,Tahoe,4dr 1500 LS,92806,NULL
11405,145114,Black,2100,2900,20-04-2016,1950,2004,Nissan,Altima,4dr Sdn 2.5 S Auto,92806,NULL
11388,132047,Gold,1200,1700,20-04-2016,1150,2000,Chevrolet,Blazer,4dr 4WD LS,92806,NULL
11381,110382,Gold,500,NULL,20-04-2016,725,1998,Ford,Windstar Wagon,"120.7 WB GL""",92806,NULL
11380,154541,Green,1800,3200,20-04-2016,1875,2004,Kia,Sorento,4dr EX Auto,92806,NULL
11391,149689,Brown,2800,2800,20-04-2016,3825,2005,Ford,Mustang,2dr Cpe Deluxe,92806,Frame Damage
11387,138237,Black,3000,5200,20-04-2016,3350,2004,Honda,Civic,3dr HB Si Manual,92806,NULL
11376,99945,Gray,3850,3700,20-04-2016,5475,2008,Saturn,VUE,AWD 4dr V6 XE,92806,NULL
11337,232000,White,3000,3400,20-04-2016,3800,2006,Toyota,Tundra,RegCab V6 Auto (Natl),92806,NULL
11325,157800,Green,2000,2000,20-04-2016,3200,2004,Ford,Expedition,4.6L Special Service,92806,Frame Damage
11264,106489,Red,4900,5300,20-04-2016,5025,2008,Chevrolet,Impala,4dr Sdn SS,92806,NULL
11453,47956,Black,12500,NULL,20-04-2016,14300,2011,Ford,Ranger,"2WD 4dr SuperCab 126 XLT""",92806,NULL
11443,74974,Black,2000,1500,20-04-2016,1500,2002,Chrysler,PT Cruiser,4dr Wgn Limited,92806,NULL
11458,103273,Black,6100,NULL,20-04-2016,7850,2006,Nissan,Armada,SE 2WD,92806,NULL
11457,127298,Gray,13500,15000,20-04-2016,15950,2010,Honda,Ridgeline,4WD Crew Cab RTL,92806,NULL
11460,155967,Black,3000,5300,20-04-2016,3000,2008,Dodge,Magnum,4dr Wgn SXT RWD,92806,NULL
11444,86924,gray,9250,14250,20-04-2016,10750,2007,BMW,3 Series,2dr Cpe 335i RWD,92806,NULL
11399,106289,Gray,4200,6100,20-04-2016,4950,2008,Honda,Civic Sdn,4dr Auto LX,92806,NULL
11348,122191,Silver,2600,NULL,20-04-2016,2625,2008,Dodge,Avenger,4dr Sdn SE FWD *Ltd Avail*,92806,Frame Damage
11346,123500,Tan,6000,NULL,20-04-2016,6775,2008,Acura,TL,4dr Sdn Auto,92806,NULL
11455,131872,Silver,0,2200,20-04-2016,2150,2000,Lexus,ES 300,4dr Sdn,92806,NULL
11459,101704,Black,1750,4700,20-04-2016,2875,2005,Nissan,Altima,4dr Sdn I4 Auto 2.5 S,92806,NULL
11271,181059,Black,1400,1650,20-04-2016,1300,2002,Honda,Civic,4dr Sdn LX Auto,92806,NULL
11430,173540,Maroon,1350,NULL,20-04-2016,1650,2004,Saturn,VUE,4dr FWD Auto V6,92806,NULL
11479,86078,Black,6000,6500,27-04-2016,5700,2005,Honda,CR-V,4WD EX AT,92806,NULL
11464,106654,Maroon,3000,4300,27-04-2016,3450,2008,Saturn,Aura,4dr Sdn XE,92806,NULL
11386,107550,Black,2000,2700,27-04-2016,1675,2005,Volkswagen,Jetta Sedan,4dr GLI Turbo Auto,92806,NULL
11468,121413,White,4000,6400,27-04-2016,3950,2003,Honda,Pilot,4WD EX Auto w/Leather/Nav,92806,NULL
11408,127199,Gray,4550,6800,27-04-2016,3950,2002,Toyota,Tundra,Access Cab V8 Auto SR5 (Natl),92806,NULL
11466,139893,White,2500,2900,27-04-2016,3400,2003,GMC,Yukon XL,4dr 1500 SLE,92806,Salvage Title
11430,173540,Maroon,1350,NULL,27-04-2016,1650,2004,Saturn,VUE,4dr FWD Auto V6,92806,NULL
11476,191334,#F7E7CE,500,1150,27-04-2016,1250,2004,Suzuki,XL-7,4dr Auto 2WD EX,92806,NULL
11467,169255,Tan,500,900,27-04-2016,900,2001,Pontiac,Bonneville,4dr Sdn SLE,92806,NULL
11472,147997,Silver,1500,2300,27-04-2016,1800,2008,Dodge,Caliber,4dr HB SE FWD,92806,NULL
11411,123656,LightBlue,5000,5400,27-04-2016,5050,2008,Toyota,Prius,5dr HB (Natl),92806,NULL
11346,123500,Tan,6000,8300,27-04-2016,6775,2008,Acura,TL,4dr Sdn Auto,92806,NULL
11481,162022,Green,1000,1500,27-04-2016,1275,2000,Honda,Accord Sdn,4dr Sdn LX Manual,92806,NULL
11462,276959,LightBlue,300,500,27-04-2016,100,1993,Toyota,Corolla,4dr Sedan DLX 4-Spd Auto,92806,NULL
11403,107828,Black,1200,1350,27-04-2016,1875,2001,Honda,Civic,2dr Cpe EX Auto,92806,Frame Damage
11480,29655,Brown,7500,8500,27-04-2016,8300,2011,Kia,Forte 5-Door,5dr HB Auto EX,92806,NULL
11478,137492,Black,11100,13000,27-04-2016,11500,2006,Toyota,Tundra,DoubleCab V8 Ltd (Natl),92806,NULL
11477,38661,Black,20000,NULL,27-04-2016,21300,2013,Toyota,Tacoma,2WD Double Cab I4 AT PreRunner (Natl),92806,NULL
11475,109204,Silver,6000,8000,27-04-2016,6275,2007,Toyota,Camry,4dr Sdn V6 Auto XLE (Natl),92806,NULL
11471,157272,Black,1000,NULL,27-04-2016,1300,2004,Chrysler,Pacifica,2004 4dr Wgn FWD,92806,NULL
11463,96547,Gray,7000,7000,27-04-2016,6525,2011,Nissan,Altima,4dr Sdn I4 CVT 2.5 S,92806,Frame Damage
11394,103560,Gray,6500,7500,27-04-2016,7325,2008,Toyota,Camry Solara,2dr Conv V6 Auto SE (Natl),92806,NULL
11091,183428,Black,3300,3500,27-04-2016,4175,2003,Infiniti,FX35,2WD w/Options,92806,NULL
11231,146072,Gray,500,NULL,27-04-2016,0,1990,Acura,Legend,4dr Sedan LS Auto,92806,NULL
